source_id,matrix_id,family,band_id,noise_seed,condition,ecg_id,achieved_snr_0,max_snr_abs_error_db,max_scaled_noise_snr_abs_error_db,max_lead_rms_relative_error,max_scaled_lead_rms_relative_error,effective_cross_lead_correlation,active_lead_count,power_fraction_0_5,power_fraction_5_15,power_fraction_15_40,power_fraction_40_50,crop_mean_removed_rms,crop_to_long_source_power_ratio,crop_demeaning_retained_power_fraction,source_fft_df_hz,source_lowest_retained_hz
random_01,random_01,randomized,legacy_0p5_40,303,electrode,208,8.391134015205709e-09,6.666114416020719e-08,6.382786743586166e-08,1.2506417553726336e-08,4.269331190924972e-09,0.25938969146952384,12,0.11560195188440087,0.26764780764493695,0.6155354308519921,0.0012148096186700888,7.513511730867175e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,independent_rms,208,-4.610816546639895e-09,7.464058171535726e-08,5.841388173166706e-08,1.2506417553726336e-08,4.269331190924972e-09,0.028881202753104088,12,0.11427263908136914,0.2503103857617554,0.6327491632969268,0.002667811859948675,5.295038369996022e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,electrode,208,-2.633694030532871e-10,6.205451263952e-08,5.986406037550296e-08,1.2131614095524864e-08,6.193607512575345e-09,0.29341602554761936,12,0.10815680459762614,0.2749911034533954,0.6157639104174918,0.0010881815314867972,6.101178080101948e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,independent_rms,208,5.5292666101682145e-09,6.588934020612669e-08,6.601480961876405e-08,1.2131614095524864e-08,6.193607512575345e-09,0.028881202432814054,12,0.11386814832037849,0.25051384329470583,0.6329423079474457,0.002675700437470093,5.295038369996022e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,electrode,208,-2.8900132363519234e-09,5.8184532747418416e-08,5.624354315614255e-08,7.372854857249396e-09,4.538498211972979e-09,0.28345896843156826,12,0.10815338591762438,0.27528872384303854,0.6151921123326062,0.0013657779067309465,6.840271371877089e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,independent_rms,208,7.068105668449812e-10,6.545482200692732e-08,6.039497613130607e-08,7.372854857249396e-09,4.538498211972979e-09,0.02888120236532789,12,0.11420356313973402,0.25041304430216144,0.6326625925016772,0.002720800056427344,5.295038369996022e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,electrode,208,3.903704623202049e-09,5.957438986570196e-08,6.39262669466234e-08,8.691409739100635e-09,5.060412683272182e-09,0.255145313868952,12,0.10705629082507587,0.2648892176329752,0.6268303297619289,0.001224161780020007,7.48721764591281e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,independent_rms,208,6.227737672194526e-09,7.660335299419785e-08,6.938454077953793e-08,8.691409739100635e-09,5.060412683272182e-09,0.028881202727613294,12,0.1142243078445716,0.250342179425585,0.6327324556909568,0.002701057038886724,5.295038369996022e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,303,electrode,208,6.200814613694349e-09,7.317898820247137e-08,6.738319058285924e-08,9.93671422921358e-09,4.345607148487797e-09,0.1978492174004303,12,0.9860194658460586,0.013551975771397398,0.000361046882824781,6.751149971900993e-05,0.02122828566050636,0.9408990195296085,0.9968533010604496,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,303,independent_rms,208,-2.231926278120269e-10,5.195525609735796e-08,5.7368165329307885e-08,9.93671422921358e-09,4.345607148487797e-09,0.08277736946531404,12,0.9747675305476493,0.02434254240657975,0.0007482692941589272,0.00014165775161193616,0.01553971035836776,1.0434613633487908,0.9976872522815269,0.01,0.05
band_5_15,standard,standard,band_5_15,303,electrode,208,6.164680299246572e-09,6.803263552512817e-08,5.895708632408514e-08,9.94593420634516e-09,7.592836790676452e-09,0.21553506090273708,12,0.0021631980420987,0.9872647192713226,0.010455066018418271,0.0001170166681603514,0.0007573636324341297,0.9578998302641709,0.9999980490958053,0.01,5.0
band_5_15,standard,standard,band_5_15,303,independent_rms,208,-4.141968246548959e-09,6.128500551483285e-08,6.633524307630978e-08,9.94593420634516e-09,7.592836790676452e-09,0.053330829764165893,12,0.002302227719598735,0.9886427113574567,0.008944822544502335,0.00011023837844229967,0.001323524341729757,0.9647977653726519,0.9999909385003303,0.01,5.0
band_15_40,standard,standard,band_15_40,303,electrode,208,-2.4454028251684242e-09,6.52942020451519e-08,6.447145395327425e-08,1.4807652908732767e-08,6.545821921629947e-09,0.2134227732172273,12,0.00011088223537234108,0.0012925457629197929,0.9954781744097082,0.0031183975919996543,0.0008934279356511928,0.964797568986395,0.9999989210767979,0.01,15.0
band_15_40,standard,standard,band_15_40,303,independent_rms,208,-5.778948356517966e-09,5.371182432156729e-08,5.766705157839169e-08,1.4807652908732767e-08,6.545821921629947e-09,0.038251215692746074,12,7.174817867546676e-05,0.0007859931646458419,0.9967143506943289,0.0024279079623497754,0.000582212702037327,1.0103951460394691,0.9999993363291276,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,303,electrode,208,8.883219712807068e-09,5.302900873971339e-08,5.02545827174572e-08,9.417778455369499e-09,7.60987434991863e-09,0.1987247188213009,12,0.11106487708416554,0.2522460335228275,0.6346921736609584,0.001996915732048358,0.0036864090243078555,0.9587207987636189,0.9999882915287329,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,303,independent_rms,208,9.354702554074186e-09,5.78371572856895e-08,6.050727563433611e-08,9.417778455369499e-09,7.60987434991863e-09,0.031944314296586375,12,0.11551788566352543,0.24409801167315046,0.6388829927468384,0.001501109916485815,0.0047851949504007915,1.0049579916988725,0.9999713706709885,0.01,0.5
standard,standard,standard,legacy_0p5_40,303,electrode,210,-3.866748223013422e-09,1.2857360331963719e-07,1.4430631978257225e-07,3.172646030046233e-08,7.483910807557141e-09,0.2037998689038729,12,0.11452024422858827,0.24783441531151623,0.6363293850380406,0.0013159554218548997,7.199634387515614e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,303,independent_rms,210,2.311331894026265e-09,1.3264000386925545e-07,1.5030693134576723e-07,3.172646030046233e-08,7.483910807557141e-09,0.0272071940803796,12,0.11277762370341736,0.2581393259876362,0.6273877986993349,0.0016952516096113653,4.545139706925987e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,electrode,210,4.759823942134286e-11,5.570295336099207e-08,5.422226223572579e-08,1.5663300559866155e-08,4.557326131367173e-09,0.3838936205008974,12,0.11758957161147612,0.2423477094522644,0.6390858506383403,0.0009768682979191525,6.172147752711209e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,independent_rms,210,-9.666034733155245e-09,6.515982775567863e-08,5.479730624813328e-08,1.5663300559866155e-08,4.557326131367173e-09,0.027207193911665636,12,0.11454404189959516,0.2592330147848796,0.6241242058426271,0.002098737472898175,4.545139706925987e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,electrode,210,1.0213639634200241e-08,6.138352404150282e-08,5.889239496070786e-08,1.0136405532505555e-08,3.2018493467807453e-09,0.03316548707560606,6,0.10503260944077712,0.2510291329627121,0.6423884978345028,0.0015497597620080393,3.862980557863423e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,independent_rms,210,-1.5406765815977376e-09,3.6021482685555384e-08,3.646164614679037e-08,1.0136405532505555e-08,3.2018493467807453e-09,0.02881119071183379,6,0.10915843299080097,0.2557705375874697,0.6342055508838088,0.0008654785379203653,4.545139706925987e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,electrode,210,-4.5218052640735706e-09,6.717634271069528e-08,5.56960433328868e-08,2.2528883256580936e-08,3.81596079872944e-09,0.2594216150349057,12,0.11319288553071041,0.2447099258065932,0.6405851751880378,0.0015120134746586184,7.103114016384684e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,independent_rms,210,8.542774516587393e-10,7.110767796802975e-08,5.999106811316324e-08,2.2528883256580936e-08,3.81596079872944e-09,0.027207193952170264,12,0.11313648168071662,0.2576027233187701,0.6276113700360049,0.0016494249645084126,4.545139706925987e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,electrode,210,-7.197344836688839e-10,6.374082772708789e-08,5.971026162399085e-08,1.4269306900074827e-08,5.815153333406975e-09,0.2627786769380027,12,0.10951396024829543,0.24866855156183393,0.6407858556105869,0.001031632579283619,6.611810783060699e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,independent_rms,210,-2.1500838060297627e-10,5.642833755814536e-08,5.5332385784367943e-08,1.4269306900074827e-08,5.815153333406975e-09,0.02720719348967558,12,0.11220885850591455,0.25844193478931954,0.6277125976236015,0.0016366090811643407,4.545139706925987e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,electrode,210,-7.901000612875153e-09,4.9598515516890984e-08,4.737116476860592e-08,1.2929523284451143e-08,4.272701449799697e-09,0.2919446426509128,12,0.11226383719792987,0.24449632792979684,0.6420447048886856,0.001195129983587675,1.15270880417894e-17,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,independent_rms,210,-1.6882452030405784e-09,5.152066329117133e-08,5.6056226327427794e-08,1.2929523284451143e-08,4.272701449799697e-09,0.027207193971086854,12,0.11294739691013699,0.25840008595332287,0.6269849759108169,0.0016675412257231685,4.545139706925987e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,electrode,210,2.7532590635032927e-09,4.797333374995105e-08,5.623723708936268e-08,9.30626980096001e-09,3.8567614272145576e-09,0.2922529789812399,12,0.1143191815796452,0.24368136873909751,0.6409448764199199,0.001054573261337273,6.375490559292065e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,independent_rms,210,5.42264092232586e-09,6.766509486055838e-08,6.031723565058655e-08,9.30626980096001e-09,3.8567614272145576e-09,0.027207193889508915,12,0.1128836032566989,0.25833729874475075,0.6271084049841704,0.0016706930143799501,4.545139706925987e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,electrode,210,-9.85345708050213e-09,4.835964695359962e-08,5.8456308238419297e-08,1.2002101729707166e-08,3.762477051011716e-09,0.26184696184127326,12,0.11014558158139098,0.24357755779871598,0.644949816381316,0.0013270442385771247,7.478432406576348e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,independent_rms,210,-3.651278893700257e-09,6.756947179553663e-08,6.15808417592234e-08,1.2002101729707166e-08,3.762477051011716e-09,0.027207193801068917,12,0.11292227142207334,0.25806465879508905,0.6273815852406859,0.0016314845421517776,4.545139706925987e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,303,electrode,210,-4.948812839337443e-10,5.330428365368789e-08,6.016151488097421e-08,9.946796260292483e-09,3.942607527122775e-09,0.22444019347540017,12,0.9868591096766711,0.012968989160174454,0.00014487742962005165,2.702373353435629e-05,0.016853336053820892,1.050492558069742,0.998306624080831,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,303,independent_rms,210,5.319887973581824e-09,5.2731445876474936e-08,5.864737140370835e-08,9.946796260292483e-09,3.942607527122775e-09,0.07897568115789427,12,0.9847209918093522,0.014663357381706378,0.0005172787029722955,9.837210596891688e-05,0.017919986753259915,0.9928236200109039,0.9968282167117367,0.01,0.05
band_5_15,standard,standard,band_5_15,303,electrode,210,-4.710789821695964e-09,5.8324545193499944e-08,5.249613899138694e-08,2.344661949781441e-08,8.855770070892121e-09,0.20978811685526505,12,0.0027077319713527683,0.9890528709048685,0.008152406696716482,8.699042706236412e-05,0.0014795132765341062,0.9143741207821886,0.9999923210634285,0.01,5.0
band_5_15,standard,standard,band_5_15,303,independent_rms,210,3.2412569776157944e-09,6.105890903995714e-08,6.490491699651102e-08,2.344661949781441e-08,8.855770070892121e-09,0.05845830077731169,12,0.0020716970641613637,0.9906198681756903,0.0071912198192548085,0.00011721494089360274,0.0013944629215536797,1.0516065257996794,0.9999909518612677,0.01,5.0
band_15_40,standard,standard,band_15_40,303,electrode,210,3.7767113763944094e-10,7.192061346472656e-08,6.282879816410514e-08,1.0831200792236757e-08,3.360827622119862e-09,0.19228215336468146,12,0.000297076477588058,0.002558500738076271,0.9937982595458932,0.0033461632384426073,0.001452856786317409,0.9663659930446501,0.9999971503356386,0.01,15.0
band_15_40,standard,standard,band_15_40,303,independent_rms,210,-4.999589986848339e-09,5.2872756839406065e-08,5.432705663110937e-08,1.0831200792236757e-08,3.360827622119862e-09,0.033050557529281925,12,0.00013143369942737694,0.0011759928446908245,0.9937161113962144,0.004976462059667375,0.0008135028607109165,0.9796691941164809,0.9999986436198409,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,303,electrode,210,-4.220233545973506e-09,5.0506571369624e-08,6.032168897718293e-08,6.7554209957167605e-09,4.576602940887389e-09,0.19314140799744794,12,0.1298608589436982,0.2408736180821936,0.627399025240299,0.001866497733809117,0.007403719361348875,0.9634795981994819,0.9999534730118302,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,303,independent_rms,210,-4.390285462412756e-09,5.3321471682465926e-08,5.859891771820003e-08,6.7554209957167605e-09,4.576602940887389e-09,0.02756387729729151,12,0.11699152397263457,0.2683099016853973,0.6116234408980152,0.0030751334439528227,0.004921112264518146,0.9993959453012544,0.9999695184759781,0.01,0.5
standard,standard,standard,legacy_0p5_40,303,electrode,218,-9.698070173829297e-09,1.575320709434891e-07,1.560202704808944e-07,1.930989884083767e-08,6.58344777458929e-09,0.2031558397136739,12,0.10080992463350201,0.264333068092576,0.631940485563463,0.002916521710459013,7.014641755867552e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,303,independent_rms,218,9.222142243495417e-09,1.4360439237748324e-07,1.4898242284289154e-07,1.930989884083767e-08,6.58344777458929e-09,0.025149029479950787,12,0.10581504731675533,0.2577026774586763,0.6349357126266285,0.0015465625979398827,4.446439748506844e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,electrode,218,-3.895251814295276e-09,6.841266753099262e-08,6.001096330976452e-08,2.5919306066581793e-08,4.825831807734884e-09,0.37164190774103795,12,0.09716080405330446,0.2686307876251456,0.6306490105067138,0.0035593978148360356,6.731285036575991e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,independent_rms,218,1.1703499529424103e-08,3.859133634875889e-08,5.5012563393574965e-08,2.5919306066581793e-08,4.825831807734884e-09,0.02514903008925925,12,0.10641638347386026,0.2583261048223039,0.6335766379453375,0.0016808737584983924,4.446439748506844e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,electrode,218,-5.726165892566258e-09,4.3979714092756694e-08,4.5424110695080344e-08,8.778172089269121e-09,3.6726535028003745e-09,0.039152826368163376,6,0.10589435130058099,0.24606236460213418,0.64490653153613,0.0031367525611548947,5.549634628333984e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,independent_rms,218,-4.6515237020289165e-09,5.004935133001709e-08,5.8814224601633214e-08,8.778172089269121e-09,3.6726535028003745e-09,0.02659149097668757,6,0.1048918368897721,0.2559726605252433,0.6378656616504905,0.001269840934494069,4.446439748506844e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,electrode,218,-3.591709493059187e-09,6.172031774553943e-08,5.790299795194187e-08,1.0593708950238573e-08,6.0114397707758624e-09,0.2673038393382135,12,0.09916778304852618,0.265082942896003,0.631118671106169,0.004630602949301839,7.983319315985107e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,independent_rms,218,5.078928576820233e-09,6.250660078421788e-08,5.690245608036548e-08,1.0593708950238573e-08,6.0114397707758624e-09,0.02514903032564725,12,0.10578181372915547,0.2575477040866306,0.6351115656554822,0.00155891652873176,4.446439748506844e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,electrode,218,-9.710422726539712e-09,4.9243237043583576e-08,4.821665200438474e-08,9.13551847350537e-09,1.016950924323241e-08,0.2618466720358063,12,0.10202681379097805,0.25707478596438876,0.6348723285595701,0.006026071685063154,7.480629683664038e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,independent_rms,218,1.8351170971181227e-09,6.725538348462123e-08,6.266869512216999e-08,9.13551847350537e-09,1.016950924323241e-08,0.025149029840632046,12,0.10569148550651458,0.2571535683459923,0.6356037185327317,0.0015512276147612895,4.446439748506844e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,electrode,218,5.034046847924165e-09,6.818736864033781e-08,6.245579875496787e-08,8.670260679158547e-09,5.231728448968278e-09,0.2872770791541492,12,0.09843395126025548,0.255412556625125,0.6414363441348351,0.0047171479797841875,8.153402103849801e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,independent_rms,218,1.1344431233878304e-08,7.299998827647869e-08,7.024772941122137e-08,8.670260679158547e-09,5.231728448968278e-09,0.025149029728259383,12,0.10568688831251612,0.25790974120364385,0.6348430431181113,0.0015603273657286676,4.446439748506844e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,electrode,218,4.4736935156178226e-09,5.683753201424224e-08,6.214774650459276e-08,8.039615635519927e-09,5.834089186584525e-09,0.2805263361238905,12,0.09855205709360722,0.2650539657948302,0.6334027740011903,0.002991203110372325,7.411102517575434e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,independent_rms,218,-3.1281760839140046e-09,4.2446997028378064e-08,5.033826866451818e-08,8.039615635519927e-09,5.834089186584525e-09,0.02514902974270774,12,0.10601772259899137,0.25668973622214286,0.6357546936963965,0.0015378474824690566,4.446439748506844e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,electrode,218,-7.1424288035641415e-09,4.6391235741793935e-08,5.770751165812271e-08,1.2000856178263157e-08,3.927593617001226e-09,0.2641833301767339,12,0.09897756494241738,0.2683506055719953,0.6286737429844698,0.003998086501117446,6.219891764348781e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,independent_rms,218,5.417922468037904e-09,6.455960033235897e-08,5.931599922348596e-08,1.2000856178263157e-08,3.927593617001226e-09,0.025149029540424604,12,0.10595103168769233,0.2572232058668835,0.6352939668901538,0.0015317955552704228,4.446439748506844e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,303,electrode,218,3.8074252062014504e-10,5.560420390793297e-08,5.300577932132455e-08,8.430701085912054e-09,4.684627022849327e-09,0.23223574198577365,12,0.9838948696692059,0.01497472962231284,0.0009476764319637141,0.00018272427651738922,0.02341915190252884,0.9490203118211297,0.9961805963565444,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,303,independent_rms,218,-7.2727181234589186e-09,6.457117329716766e-08,5.483020970586949e-08,8.430701085912054e-09,4.684627022849327e-09,0.07150343983115187,12,0.9820137898555977,0.017157288303109475,0.0006936203859269123,0.0001353014553655061,0.017006502692853295,0.9982025511528722,0.9970534774544989,0.01,0.05
band_5_15,standard,standard,band_5_15,303,electrode,218,7.488128133901392e-09,6.329003277016909e-08,6.161748444810655e-08,1.2904919855601866e-08,4.583594870023741e-09,0.21229692840364905,12,0.0014825692008434697,0.9939200639043081,0.0045506161885513355,4.675070629693621e-05,0.0012135312585459274,0.921514974142664,0.9999948880337004,0.01,5.0
band_5_15,standard,standard,band_5_15,303,independent_rms,218,-1.8903402746168805e-09,4.2882739137439785e-08,5.4239109203990665e-08,1.2904919855601866e-08,4.583594870023741e-09,0.058337911894552064,12,0.0026931518907333325,0.9893512586237087,0.007869686770156016,8.590271540198233e-05,0.0010943540596448445,0.9768309050542379,0.9999937767350371,0.01,5.0
band_15_40,standard,standard,band_15_40,303,electrode,218,2.6670028646563274e-09,5.758581522741224e-08,5.694463922623072e-08,9.990371701308694e-09,5.3530909141536485e-09,0.2003752742703252,12,3.6502685058049436e-05,0.0005876504459416487,0.9968346100288841,0.0025412368401161556,0.0005340833750324623,1.03974463799462,0.9999996473255112,0.01,15.0
band_15_40,standard,standard,band_15_40,303,independent_rms,218,1.3880481334976519e-09,5.5141224919452725e-08,6.371458027842891e-08,9.990371701308694e-09,5.3530909141536485e-09,0.03492659126591922,12,0.00012622441982656563,0.0008801151805114771,0.9940154807513931,0.004978179648269025,0.0007621632004641417,0.9995535788825536,0.9999988416238544,0.01,15.0
band_0p5_40,standard,standard,band_0p5_40,303,electrode,218,2.5664177239906246e-09,5.4288598505536356e-08,5.4081478850775966e-08,1.1024307908021697e-08,6.9000589042790586e-09,0.20129011408246864,12,0.10464229399414522,0.2364766018426112,0.6571309259365303,0.0017501782267131908,0.004049883591541537,1.001091008543323,0.9999866482269688,0.01,0.5
band_0p5_40,standard,standard,band_0p5_40,303,independent_rms,218,5.546653434367999e-09,6.731099233547866e-08,6.924265960606135e-08,1.1024307908021697e-08,6.9000589042790586e-09,0.029223077157046033,12,0.1112909386137826,0.247945706681538,0.6375908624887947,0.0031724922158847427,0.005887190930901022,0.9912799173224173,0.9999556206356037,0.01,0.5
standard,standard,standard,legacy_0p5_40,303,electrode,240,1.2323593927245256e-09,1.6452839446401413e-07,1.527313671090269e-07,1.2892427183599015e-08,9.212334770056167e-09,0.20141090977031673,12,0.11382432269552153,0.24656474094716685,0.6374714123911952,0.0021395239661165092,9.063119868794513e-18,1.0,1.0,0.1,0.5
standard,standard,standard,legacy_0p5_40,303,independent_rms,240,-5.550920590496936e-09,1.3452141445213783e-07,1.4709539541968297e-07,1.2892427183599015e-08,9.212334770056167e-09,0.02808374235330589,12,0.11527757566668279,0.25893816774940265,0.6232472416494717,0.0025370149344430444,3.555025891006744e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,electrode,240,3.0999425021153104e-09,4.0193333106230966e-08,5.273816050532787e-08,1.2876932194535595e-08,6.778611717931531e-09,0.37623734803013376,12,0.11808557433769358,0.24173054293518512,0.6379963484790554,0.002187534248065717,8.072881455390637e-18,1.0,1.0,0.1,0.5
limb_only,limb_only,limb_only,legacy_0p5_40,303,independent_rms,240,1.7715100574506795e-09,5.901086730375482e-08,5.8813569125959475e-08,1.2876932194535595e-08,6.778611717931531e-09,0.028083742537786772,12,0.11710476044243531,0.2617789005263356,0.6183304580949974,0.002785880936231605,3.555025891006744e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,electrode,240,-1.0270898048173285e-08,5.396591618023194e-08,5.5521994113405526e-08,7.774669357181494e-09,3.061523551378318e-09,0.035412402824113044,6,0.10956995105367172,0.24782701800546011,0.6401879513383865,0.0024150796024817057,3.0613447862087573e-18,1.0,1.0,0.1,0.5
precordial_only,precordial_only,precordial_only,legacy_0p5_40,303,independent_rms,240,2.1790849896589824e-09,5.483628484626024e-08,5.034651628932352e-08,7.774669357181494e-09,3.061523551378318e-09,0.030637926138656225,6,0.11154148182040875,0.25331879189100376,0.6331198480645518,0.0020198782240357666,3.555025891006744e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,electrode,240,-8.172402382055344e-09,5.605434338917803e-08,5.752245790802135e-08,8.910427819822109e-09,5.18521864958884e-09,0.2434231227016093,12,0.11852653860354842,0.24123639548195455,0.6378967575569079,0.0023403083575891247,6.566916791926176e-18,1.0,1.0,0.1,0.5
random_00,random_00,randomized,legacy_0p5_40,303,independent_rms,240,5.777542359383832e-09,5.493797772260223e-08,5.9566261256804864e-08,8.910427819822109e-09,5.18521864958884e-09,0.028083742168715124,12,0.11570727905227826,0.2591532749351578,0.6225360026402833,0.002603443372280514,3.555025891006744e-18,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,electrode,240,-2.0389069749999535e-09,5.3262183996594104e-08,5.793768842465852e-08,1.5099409550586407e-08,6.533881555665932e-09,0.26663390692419886,12,0.1138268026027745,0.243569913255283,0.6407154384828507,0.0018878456590916955,1.1455579361339772e-17,1.0,1.0,0.1,0.5
random_01,random_01,randomized,legacy_0p5_40,303,independent_rms,240,-2.5622315799724422e-09,5.810182557297594e-08,5.6137441362125173e-08,1.5099409550586407e-08,6.533881555665932e-09,0.028083742596234976,12,0.11554720908861277,0.2595213738381266,0.6223260631547726,0.0026053539184879423,3.555025891006744e-18,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,electrode,240,5.835069314324158e-09,7.373085963990889e-08,6.516224360098022e-08,9.63944935961721e-09,5.72705204815521e-09,0.28672095218933513,12,0.11652732416205427,0.2522691285831928,0.6283796571738411,0.002823890080911714,1.1059218304818882e-17,1.0,1.0,0.1,0.5
random_02,random_02,randomized,legacy_0p5_40,303,independent_rms,240,-3.521620244077761e-09,6.599097979176349e-08,5.5611447891124044e-08,9.63944935961721e-09,5.72705204815521e-09,0.02808374205987784,12,0.11534705490349863,0.2591781288858865,0.6229114189965415,0.0025633972140735937,3.555025891006744e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,electrode,240,4.895381380029654e-09,4.701438349741238e-08,5.751238596474195e-08,1.4267958821001488e-08,4.500601447263917e-09,0.2857504014797016,12,0.11373963425343028,0.24027159413450483,0.6432863034323913,0.0027024681796736292,9.586568492335925e-18,1.0,1.0,0.1,0.5
random_03,random_03,randomized,legacy_0p5_40,303,independent_rms,240,-9.560840106905956e-09,6.185827672311461e-08,5.985974560474006e-08,1.4267958821001488e-08,4.500601447263917e-09,0.028083742283162752,12,0.11525437117833166,0.2591906141442089,0.6229523660641906,0.0026026486132688354,3.555025891006744e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,electrode,240,-3.3676687390665535e-09,5.106249290065534e-08,6.107275751787711e-08,8.673523554756737e-09,5.373748778896535e-09,0.2553173140826057,12,0.11905029011824181,0.2416809578179309,0.6375587395745416,0.0017100124892855707,9.245342935831805e-18,1.0,1.0,0.1,0.5
random_04,random_04,randomized,legacy_0p5_40,303,independent_rms,240,-3.099173453172888e-09,5.67841045295836e-08,5.2463315469708505e-08,8.673523554756737e-09,5.373748778896535e-09,0.028083741973781492,12,0.11542323600407442,0.25944713855636603,0.6225973351297215,0.002532290309837835,3.555025891006744e-18,1.0,1.0,0.1,0.5
band_0p05_5,standard,standard,band_0p05_5,303,electrode,240,4.662397937964224e-10,5.8745623476852415e-08,5.94781983664916e-08,8.978960114769667e-09,6.0067658633776135e-09,0.21148585392313968,12,0.985277108937806,0.01363497423443743,0.0009117566494582691,0.00017616017829797924,0.007832312276692606,0.9406684541468439,0.999566971002725,0.01,0.05
band_0p05_5,standard,standard,band_0p05_5,303,independent_rms,240,-5.0502605736370095e-09,4.95111507348156e-08,5.472789510463372e-08,8.978960114769667e-09,6.0067658633776135e-09,0.0767125241215546,12,0.9785243390078776,0.02063368021822694,0.0007068810586403694,0.00013509971525503891,0.018977238349573065,1.018644665152583,0.9964044663310636,0.01,0.05
band_5_15,standard,standard,band_5_15,303,electrode,240,3.941438756934198e-09,3.841980600327588e-08,5.2891182988901164e-08,1.0213563380360283e-08,6.78737857928514e-09,0.2000130730033849,12,0.0018105871884186908,0.9838949135374395,0.01418141340988991,0.00011308586425176475,0.0016410987882152386,1.0738134002992186,0.9999920211968313,0.01,5.0
