kind,condition,lead_i,lead_j,covariance
bw,covariance,V3,aVF,-0.00031649861388769823
bw,covariance,V3,V1,0.0009737444389766757
bw,covariance,V3,V2,0.0012430229042279114
bw,covariance,V3,V3,0.005183257121460762
bw,covariance,V3,V4,0.0012237737871518925
bw,covariance,V3,V5,0.0015516655114898258
bw,covariance,V3,V6,0.001752434389788689
bw,covariance,V4,I,2.5613204073155944e-05
bw,covariance,V4,II,3.359904565084503e-05
bw,covariance,V4,III,7.985841577688508e-06
bw,covariance,V4,aVR,-2.9606124862001016e-05
bw,covariance,V4,aVL,8.813681247733914e-06
bw,covariance,V4,aVF,2.0792443614267045e-05
bw,covariance,V4,V1,0.0009533447752957919
bw,covariance,V4,V2,0.0009690372200006691
bw,covariance,V4,V3,0.0012237737871518925
bw,covariance,V4,V4,0.006178426192368856
bw,covariance,V4,V5,0.0012556445497470653
bw,covariance,V4,V6,0.0008056584524659124
bw,covariance,V5,I,0.0009117514581808456
bw,covariance,V5,II,0.0001649702925698997
bw,covariance,V5,III,-0.0007467811656109455
bw,covariance,V5,aVR,-0.0005383608753753729
bw,covariance,V5,aVL,0.0008292663118958958
bw,covariance,V5,aVF,-0.0002909054365205231
bw,covariance,V5,V1,0.0006053733072026485
bw,covariance,V5,V2,0.0010317010211540923
bw,covariance,V5,V3,0.0015516655114898258
bw,covariance,V5,V4,0.0012556445497470653
bw,covariance,V5,V5,0.005546398658800544
bw,covariance,V5,V6,0.0012114134738529824
bw,covariance,V6,I,0.00037107655764061356
bw,covariance,V6,II,-0.0003848155763217614
bw,covariance,V6,III,-0.0007558921339623758
bw,covariance,V6,aVR,6.869509340573324e-06
bw,covariance,V6,aVL,0.0005634843458014958
bw,covariance,V6,aVF,-0.000570353855142069
bw,covariance,V6,V1,0.001004499369819915
bw,covariance,V6,V2,0.0010598639853154435
bw,covariance,V6,V3,0.001752434389788689
bw,covariance,V6,V4,0.0008056584524659124
bw,covariance,V6,V5,0.0012114134738529824
bw,covariance,V6,V6,0.00415639776753634
ma,independent,I,I,0.004921942631694144
ma,independent,I,II,3.057051146684804e-05
ma,independent,I,III,-7.43920323663571e-05
ma,independent,I,aVR,0.00030789997891447854
ma,independent,I,aVL,0.00037347442716675184
ma,independent,I,aVF,-0.0002543542288345438
ma,independent,I,V1,-8.382359663875586e-05
ma,independent,I,V2,0.00026762283013151487
ma,independent,I,V3,-7.410834723429006e-05
ma,independent,I,V4,0.0002097302233948973
ma,independent,I,V5,0.0002179154973753364
ma,independent,I,V6,0.00010788352412861198
ma,independent,II,I,3.057051146684804e-05
ma,independent,II,II,0.005626327603733777
ma,independent,II,III,0.0006505024975428826
ma,independent,II,aVR,-0.00028234414777815236
ma,independent,II,aVL,-0.0006129267268718767
ma,independent,II,aVF,-0.00014290072888714205
ma,independent,II,V1,-0.00017477041761947872
ma,independent,II,V2,-0.00031714636101968596
ma,independent,II,V3,-0.00033754853954016343
ma,independent,II,V4,-0.00030467194842929225
ma,independent,II,V5,0.00022688251342177222
ma,independent,II,V6,0.000446330845230887
ma,independent,III,I,-7.43920323663571e-05
ma,independent,III,II,0.0006505024975428826
ma,independent,III,III,0.006350147026696786
ma,independent,III,aVR,-0.0008555533145361694
ma,independent,III,aVL,-0.0005870872682789814
ma,independent,III,aVF,0.00013020163864165267
ma,independent,III,V1,0.00015085385671710438
ma,independent,III,V2,0.00024396727200876305
ma,independent,III,V3,0.00020867609203082923
ma,independent,III,V4,-0.0008828633623380939
ma,independent,III,V5,-0.00035855108795564855
ma,independent,III,V6,0.0004990882417691463
ma,independent,aVR,I,0.00030789997891447854
ma,independent,aVR,II,-0.00028234414777815236
ma,independent,aVR,III,-0.0008555533145361694
ma,independent,aVR,aVR,0.005592946328104868
ma,independent,aVR,aVL,8.595842123406547e-05
ma,independent,aVR,aVF,4.648035212178784e-05
ma,independent,aVR,V1,-2.6002159178985744e-05
ma,independent,aVR,V2,0.00019108820371631165
ma,independent,aVR,V3,-0.00040137233648783477
ma,independent,aVR,V4,0.00015671914868671215
ma,independent,aVR,V5,0.00029967417130809146
ma,independent,aVR,V6,0.0003161881491461443
ma,independent,aVL,I,0.00037347442716675184
ma,independent,aVL,II,-0.0006129267268718767
ma,independent,aVL,III,-0.0005870872682789814
ma,independent,aVL,aVR,8.595842123406547e-05
ma,independent,aVL,aVL,0.005019439426581486
ma,independent,aVL,aVF,6.793886066906789e-05
ma,independent,aVL,V1,-0.0002482890201714867
ma,independent,aVL,V2,0.00018821946091601892
ma,independent,aVL,V3,0.00016380904542985736
ma,independent,aVL,V4,8.449363802477274e-05
ma,independent,aVL,V5,-0.00012784645669272073
ma,independent,aVL,V6,-0.00036093826433703196
ma,independent,aVF,I,-0.0002543542288345438
ma,independent,aVF,II,-0.00014290072888714205
ma,independent,aVF,III,0.00013020163864165267
ma,independent,aVF,aVR,4.648035212178784e-05
ma,independent,aVF,aVL,6.793886066906789e-05
ma,independent,aVF,aVF,0.003881706507176894
ma,independent,aVF,V1,7.999743641848687e-05
ma,independent,aVF,V2,0.00011279366193900842
ma,independent,aVF,V3,0.00017446920793777563
ma,independent,aVF,V4,-2.6171606187045043e-05
ma,independent,aVF,V5,-3.345286362344719e-05
ma,independent,aVF,V6,0.00017984026220410493
ma,independent,V1,I,-8.382359663875586e-05
ma,independent,V1,II,-0.00017477041761947872
ma,independent,V1,III,0.00015085385671710438
ma,independent,V1,aVR,-2.6002159178985744e-05
ma,independent,V1,aVL,-0.0002482890201714867
ma,independent,V1,aVF,7.999743641848687e-05
ma,independent,V1,V1,0.005467629738284775
ma,independent,V1,V2,0.00013068774762290918
ma,independent,V1,V3,-0.00013517375419581928
ma,independent,V1,V4,-8.911523846849093e-05
ma,independent,V1,V5,9.810484476153132e-05
ma,independent,V1,V6,-0.000185625103592236
ma,independent,V2,I,0.00026762283013151487
ma,independent,V2,II,-0.00031714636101968596
ma,independent,V2,III,0.00024396727200876305
ma,independent,V2,aVR,0.00019108820371631165
ma,independent,V2,aVL,0.00018821946091601892
ma,independent,V2,aVF,0.00011279366193900842
ma,independent,V2,V1,0.00013068774762290918
ma,independent,V2,V2,0.005364907047767563
ma,independent,V2,V3,0.000265764749598929
ma,independent,V2,V4,4.187440162029386e-05
ma,independent,V2,V5,-0.0004125376741987272
ma,independent,V2,V6,0.00022987394484048765
ma,independent,V3,I,-7.410834723429006e-05
ma,independent,V3,II,-0.00033754853954016343
ma,independent,V3,III,0.00020867609203082923
ma,independent,V3,aVR,-0.00040137233648783477
ma,independent,V3,aVL,0.00016380904542985736
ma,independent,V3,aVF,0.00017446920793777563
ma,independent,V3,V1,-0.00013517375419581928
ma,independent,V3,V2,0.000265764749598929
ma,independent,V3,V3,0.004043193393880201
ma,independent,V3,V4,-3.8211746339394255e-05
ma,independent,V3,V5,-0.000596929294751208
ma,independent,V3,V6,2.178695306994877e-05
ma,independent,V4,I,0.0002097302233948973
ma,independent,V4,II,-0.00030467194842929225
ma,independent,V4,III,-0.0008828633623380939
ma,independent,V4,aVR,0.00015671914868671215
ma,independent,V4,aVL,8.449363802477274e-05
ma,independent,V4,aVF,-2.6171606187045043e-05
ma,independent,V4,V1,-8.911523846849093e-05
ma,independent,V4,V2,4.187440162029386e-05
ma,independent,V4,V3,-3.8211746339394255e-05
ma,independent,V4,V4,0.00402570937587016
ma,independent,V4,V5,0.0004651599392957121
ma,independent,V4,V6,-9.101413229289273e-05
ma,independent,V5,I,0.0002179154973753364
ma,independent,V5,II,0.00022688251342177222
ma,independent,V5,III,-0.00035855108795564855
ma,independent,V5,aVR,0.00029967417130809146
ma,independent,V5,aVL,-0.00012784645669272073
ma,independent,V5,aVF,-3.345286362344719e-05
ma,independent,V5,V1,9.810484476153132e-05
ma,independent,V5,V2,-0.0004125376741987272
ma,independent,V5,V3,-0.000596929294751208
ma,independent,V5,V4,0.0004651599392957121
ma,independent,V5,V5,0.004959594402590324
ma,independent,V5,V6,-2.482614420405097e-05
ma,independent,V6,I,0.00010788352412861198
ma,independent,V6,II,0.000446330845230887
ma,independent,V6,III,0.0004990882417691463
ma,independent,V6,aVR,0.0003161881491461443
ma,independent,V6,aVL,-0.00036093826433703196
ma,independent,V6,aVF,0.00017984026220410493
ma,independent,V6,V1,-0.000185625103592236
ma,independent,V6,V2,0.00022987394484048765
ma,independent,V6,V3,2.178695306994877e-05
ma,independent,V6,V4,-9.101413229289273e-05
ma,independent,V6,V5,-2.482614420405097e-05
ma,independent,V6,V6,0.005180360496576385
ma,independent_rms,I,I,0.005925941261630335
ma,independent_rms,I,II,3.076477889546712e-05
ma,independent_rms,I,III,-0.00027736010372845854
ma,independent_rms,I,aVR,0.00020264038500323746
ma,independent_rms,I,aVL,0.00024894041025401166
ma,independent_rms,I,aVF,-0.00016001851165234413
ma,independent_rms,I,V1,-0.00042092825206777425
ma,independent_rms,I,V2,0.0004953056319242035
ma,independent_rms,I,V3,-6.920278232096566e-05
ma,independent_rms,I,V4,0.00026289158561498507
ma,independent_rms,I,V5,2.9530987204213667e-05
ma,independent_rms,I,V6,-0.00011323287299980996
ma,independent_rms,II,I,3.076477889546712e-05
ma,independent_rms,II,II,0.005477673231030195
ma,independent_rms,II,III,0.0004966969711944082
ma,independent_rms,II,aVR,-0.0001955753355369927
ma,independent_rms,II,aVL,-0.0004149191220912802
ma,independent_rms,II,aVF,-0.0001960739226367352
ma,independent_rms,II,V1,-6.313271758382445e-05
ma,independent_rms,II,V2,8.612484671596582e-07
ma,independent_rms,II,V3,-0.0001403550806011019
ma,independent_rms,II,V4,-0.00011598939816631648
ma,independent_rms,II,V5,7.897275157403782e-05
ma,independent_rms,II,V6,0.00011948393027917397
ma,independent_rms,III,I,-0.00027736010372845854
ma,independent_rms,III,II,0.0004966969711944082
ma,independent_rms,III,III,0.006038535199007995
ma,independent_rms,III,aVR,-0.0003978910149718349
ma,independent_rms,III,aVL,-0.00041292487161386486
ma,independent_rms,III,aVF,8.60783338992538e-05
ma,independent_rms,III,V1,0.00023561248142280118
ma,independent_rms,III,V2,0.00013860220456980482
ma,independent_rms,III,V3,2.532186874975964e-05
ma,independent_rms,III,V4,-0.0003786916316081503
ma,independent_rms,III,V5,-0.00017569631426016572
ma,independent_rms,III,V6,0.00022262259796825972
ma,independent_rms,aVR,I,0.00020264038500323746
ma,independent_rms,aVR,II,-0.0001955753355369927
ma,independent_rms,aVR,III,-0.0003978910149718349
ma,independent_rms,aVR,aVR,0.004192173446578268
ma,independent_rms,aVR,aVL,2.2962232198530228e-05
ma,independent_rms,aVR,aVF,-2.6650429473787954e-05
ma,independent_rms,aVR,V1,-3.09367361060608e-05
ma,independent_rms,aVR,V2,0.0002770314667761654
ma,independent_rms,aVR,V3,-0.0004761020048302357
ma,independent_rms,aVR,V4,1.693353924030571e-05
ma,independent_rms,aVR,V5,0.0003644728255654295
ma,independent_rms,aVR,V6,0.0002834721158099962
ma,independent_rms,aVL,I,0.00024894041025401166
ma,independent_rms,aVL,II,-0.0004149191220912802
ma,independent_rms,aVL,III,-0.00041292487161386486
ma,independent_rms,aVL,aVR,2.2962232198530228e-05
ma,independent_rms,aVL,aVL,0.004612819922561616
ma,independent_rms,aVL,aVF,-9.958257484720706e-05
ma,independent_rms,aVL,V1,-0.0003000955207959788
ma,independent_rms,aVL,V2,0.00015742263300906527
ma,independent_rms,aVL,V3,9.097664809432254e-05
ma,independent_rms,aVL,V4,3.90856515651603e-05
ma,independent_rms,aVL,V5,7.254132942220321e-06
ma,independent_rms,aVL,V6,-0.0003462424872882494
ma,independent_rms,aVF,I,-0.00016001851165234413
ma,independent_rms,aVF,II,-0.0001960739226367352
ma,independent_rms,aVF,III,8.60783338992538e-05
ma,independent_rms,aVF,aVR,-2.6650429473787954e-05
ma,independent_rms,aVF,aVL,-9.958257484720706e-05
ma,independent_rms,aVF,aVF,0.004276618899611511
ma,independent_rms,aVF,V1,0.00012026499855353071
ma,independent_rms,aVF,V2,0.00014408569671090597
ma,independent_rms,aVF,V3,6.121136563337996e-05
ma,independent_rms,aVF,V4,3.2866640376227286e-05
ma,independent_rms,aVF,V5,-9.583251369821119e-05
ma,independent_rms,aVF,V6,8.766165148578857e-05
ma,independent_rms,V1,I,-0.00042092825206777425
ma,independent_rms,V1,II,-6.313271758382445e-05
ma,independent_rms,V1,III,0.00023561248142280118
ma,independent_rms,V1,aVR,-3.09367361060608e-05
ma,independent_rms,V1,aVL,-0.0003000955207959788
ma,independent_rms,V1,aVF,0.00012026499855353071
ma,independent_rms,V1,V1,0.005967098409808814
ma,independent_rms,V1,V2,0.0003658089635240861
ma,independent_rms,V1,V3,2.3691283286375946e-05
ma,independent_rms,V1,V4,8.614530342681188e-05
ma,independent_rms,V1,V5,6.711412415869799e-05
ma,independent_rms,V1,V6,-6.261646948834147e-05
ma,independent_rms,V2,I,0.0004953056319242035
ma,independent_rms,V2,II,8.612484671596582e-07
ma,independent_rms,V2,III,0.00013860220456980482
ma,independent_rms,V2,aVR,0.0002770314667761654
ma,independent_rms,V2,aVL,0.00015742263300906527
ma,independent_rms,V2,aVF,0.00014408569671090597
ma,independent_rms,V2,V1,0.0003658089635240861
ma,independent_rms,V2,V2,0.00547036632758323
ma,independent_rms,V2,V3,0.00015307877660581255
ma,independent_rms,V2,V4,0.00027671787777695003
ma,independent_rms,V2,V5,-0.00018394811308256842
ma,independent_rms,V2,V6,0.00022212471058528623
ma,independent_rms,V3,I,-6.920278232096566e-05
ma,independent_rms,V3,II,-0.0001403550806011019
ma,independent_rms,V3,III,2.532186874975964e-05
ma,independent_rms,V3,aVR,-0.0004761020048302357
ma,independent_rms,V3,aVL,9.097664809432254e-05
ma,independent_rms,V3,aVF,6.121136563337996e-05
ma,independent_rms,V3,V1,2.3691283286375946e-05
ma,independent_rms,V3,V2,0.00015307877660581255
ma,independent_rms,V3,V3,0.004475782951480819
ma,independent_rms,V3,V4,-0.00027794813116798433
ma,independent_rms,V3,V5,-0.0008374798445539468
ma,independent_rms,V3,V6,9.567973786661319e-05
ma,independent_rms,V4,I,0.00026289158561498507
ma,independent_rms,V4,II,-0.00011598939816631648
ma,independent_rms,V4,III,-0.0003786916316081503
ma,independent_rms,V4,aVR,1.693353924030571e-05
ma,independent_rms,V4,aVL,3.90856515651603e-05
ma,independent_rms,V4,aVF,3.2866640376227286e-05
ma,independent_rms,V4,V1,8.614530342681188e-05
ma,independent_rms,V4,V2,0.00027671787777695003
ma,independent_rms,V4,V3,-0.00027794813116798433
ma,independent_rms,V4,V4,0.004523982991032334
ma,independent_rms,V4,V5,0.000456538503221199
ma,independent_rms,V4,V6,-6.401132423777515e-05
ma,independent_rms,V5,I,2.9530987204213667e-05
ma,independent_rms,V5,II,7.897275157403782e-05
ma,independent_rms,V5,III,-0.00017569631426016572
ma,independent_rms,V5,aVR,0.0003644728255654295
ma,independent_rms,V5,aVL,7.254132942220321e-06
ma,independent_rms,V5,aVF,-9.583251369821119e-05
ma,independent_rms,V5,V1,6.711412415869799e-05
ma,independent_rms,V5,V2,-0.00018394811308256842
ma,independent_rms,V5,V3,-0.0008374798445539468
ma,independent_rms,V5,V4,0.000456538503221199
ma,independent_rms,V5,V5,0.004153844469965884
ma,independent_rms,V5,V6,0.00011495714217750183
ma,independent_rms,V6,I,-0.00011323287299980996
ma,independent_rms,V6,II,0.00011948393027917397
ma,independent_rms,V6,III,0.00022262259796825972
ma,independent_rms,V6,aVR,0.0002834721158099962
ma,independent_rms,V6,aVL,-0.0003462424872882494
ma,independent_rms,V6,aVF,8.766165148578857e-05
ma,independent_rms,V6,V1,-6.261646948834147e-05
ma,independent_rms,V6,V2,0.00022212471058528623
ma,independent_rms,V6,V3,9.567973786661319e-05
ma,independent_rms,V6,V4,-6.401132423777515e-05
ma,independent_rms,V6,V5,0.00011495714217750183
ma,independent_rms,V6,V6,0.00531906686866637
ma,electrode,I,I,0.005925941261630335
ma,electrode,I,II,0.002682539646826267
ma,electrode,I,III,-0.003243401614804068
ma,electrode,I,aVR,-0.0043042404542283
ma,electrode,I,aVL,0.004584671438217201
ma,electrode,I,aVF,-0.00028043098398890004
ma,electrode,I,V1,0.000115312814615875
ma,electrode,I,V2,-0.00048566569108695506
ma,electrode,I,V3,-0.000536870294037979
ma,electrode,I,V4,-0.00019585350963618466
ma,electrode,I,V5,-0.0005599454621524709
ma,electrode,I,V6,-0.00038147435222650504
ma,electrode,II,I,0.002682539646826267
ma,electrode,II,II,0.005477673231030194
ma,electrode,II,III,0.002795133584203926
ma,electrode,II,aVR,-0.004080106438928231
ma,electrode,II,aVL,-5.62969686888296e-05
ma,electrode,II,aVF,0.00413640340761706
ma,electrode,II,V1,-9.344167527796847e-05
ma,electrode,II,V2,-0.0003754883061583095
ma,electrode,II,V3,-0.00028616602500568076
ma,electrode,II,V4,-0.0001766924326225987
ma,electrode,II,V5,-0.00016657929632491822
ma,electrode,II,V6,-0.0005167925175812269
ma,electrode,III,I,-0.003243401614804068
ma,electrode,III,II,0.002795133584203926
ma,electrode,III,III,0.0060385351990079935
ma,electrode,III,aVR,0.0002241340153000702
ma,electrode,III,aVL,-0.00464096840690603
ma,electrode,III,aVF,0.004416834391605961
ma,electrode,III,V1,-0.00020875448989384374
ma,electrode,III,V2,0.00011017738492864562
ma,electrode,III,V3,0.0002507042690322981
ma,electrode,III,V4,1.9161077013586045e-05
ma,electrode,III,V5,0.0003933661658275527
ma,electrode,III,V6,-0.00013531816535472223
ma,electrode,aVR,I,-0.0043042404542283
ma,electrode,aVR,II,-0.004080106438928231
ma,electrode,aVR,III,0.0002241340153000702
ma,electrode,aVR,aVR,0.004192173446578267
ma,electrode,aVR,aVL,-0.0022641872347641864
ma,electrode,aVR,aVF,-0.00192798621181408
ma,electrode,aVR,V1,-1.0935569668953351e-05
ma,electrode,aVR,V2,0.00043057699862263224
ma,electrode,aVR,V3,0.00041151815952183
ma,electrode,aVR,V4,0.0001862729711293916
ma,electrode,aVR,V5,0.00036326237923869453
ma,electrode,aVR,V6,0.0004491334349038659
ma,electrode,aVL,I,0.004584671438217201
ma,electrode,aVL,II,-5.62969686888296e-05
ma,electrode,aVL,III,-0.00464096840690603
ma,electrode,aVL,aVR,-0.0022641872347641864
ma,electrode,aVL,aVL,0.004612819922561616
ma,electrode,aVL,aVF,-0.00234863268779743
ma,electrode,aVL,V1,0.00016203365225485927
ma,electrode,aVL,V2,-0.0002979215380078001
ma,electrode,aVL,V3,-0.00039378728153513856
ma,electrode,aVL,V4,-0.00010750729332488524
ma,electrode,aVL,V5,-0.00047665581399001166
ma,electrode,aVL,V6,-0.00012307809343589126
ma,electrode,aVF,I,-0.00028043098398890004
ma,electrode,aVF,II,0.00413640340761706
ma,electrode,aVF,III,0.004416834391605961
ma,electrode,aVF,aVR,-0.00192798621181408
ma,electrode,aVF,aVL,-0.00234863268779743
ma,electrode,aVF,aVF,0.0042766188996115105
ma,electrode,aVF,V1,-0.0001510980825859061
ma,electrode,aVF,V2,-0.00013265546061483175
ma,electrode,aVF,V3,-1.7730877986691415e-05
ma,electrode,aVF,V4,-7.876567780450623e-05
ma,electrode,aVF,V5,0.00011339343475131718
ma,electrode,aVF,V6,-0.0003260553414679745
ma,electrode,V1,I,0.000115312814615875
ma,electrode,V1,II,-9.344167527796847e-05
ma,electrode,V1,III,-0.00020875448989384374
ma,electrode,V1,aVR,-1.0935569668953351e-05
ma,electrode,V1,aVL,0.00016203365225485927
ma,electrode,V1,aVF,-0.0001510980825859061
ma,electrode,V1,V1,0.005967098409808814
ma,electrode,V1,V2,0.0008813466108912219
ma,electrode,V1,V3,0.0005956548209301109
ma,electrode,V1,V4,0.0010040657745050354
ma,electrode,V1,V5,0.0005610208922613276
ma,electrode,V1,V6,0.0015892722452709764
ma,electrode,V2,I,-0.00048566569108695506
ma,electrode,V2,II,-0.0003754883061583095
ma,electrode,V2,III,0.00011017738492864562
ma,electrode,V2,aVR,0.00043057699862263224
ma,electrode,V2,aVL,-0.0002979215380078001
ma,electrode,V2,aVF,-0.00013265546061483175
ma,electrode,V2,V1,0.0008813466108912219
ma,electrode,V2,V2,0.0054703663275832305
ma,electrode,V2,V3,0.000572499777964783
ma,electrode,V2,V4,0.0013217876877273831
ma,electrode,V2,V5,0.0011459808469793716
ma,electrode,V2,V6,0.0012174668911537519
ma,electrode,V3,I,-0.000536870294037979
ma,electrode,V3,II,-0.00028616602500568076
ma,electrode,V3,III,0.0002507042690322981
ma,electrode,V3,aVR,0.00041151815952183
ma,electrode,V3,aVL,-0.00039378728153513856
ma,electrode,V3,aVF,-1.7730877986691415e-05
ma,electrode,V3,V1,0.0005956548209301109
ma,electrode,V3,V2,0.000572499777964783
ma,electrode,V3,V3,0.004475782951480819
ma,electrode,V3,V4,0.0009745441047602802
ma,electrode,V3,V5,0.0007917728972566894
ma,electrode,V3,V6,0.0007790517993739199
ma,electrode,V4,I,-0.00019585350963618466
ma,electrode,V4,II,-0.0001766924326225987
ma,electrode,V4,III,1.9161077013586045e-05
ma,electrode,V4,aVR,0.0001862729711293916
ma,electrode,V4,aVL,-0.00010750729332488524
ma,electrode,V4,aVF,-7.876567780450623e-05
ma,electrode,V4,V1,0.0010040657745050354
ma,electrode,V4,V2,0.0013217876877273831
ma,electrode,V4,V3,0.0009745441047602802
ma,electrode,V4,V4,0.0045239829910323345
ma,electrode,V4,V5,0.000995053093215593
ma,electrode,V4,V6,0.0009900870534654616
ma,electrode,V5,I,-0.0005599454621524709
ma,electrode,V5,II,-0.00016657929632491822
ma,electrode,V5,III,0.0003933661658275527
ma,electrode,V5,aVR,0.00036326237923869453
ma,electrode,V5,aVL,-0.00047665581399001166
ma,electrode,V5,aVF,0.00011339343475131718
ma,electrode,V5,V1,0.0005610208922613276
ma,electrode,V5,V2,0.0011459808469793716
ma,electrode,V5,V3,0.0007917728972566894
ma,electrode,V5,V4,0.000995053093215593
ma,electrode,V5,V5,0.004153844469965885
ma,electrode,V5,V6,0.0005231770414503845
ma,electrode,V6,I,-0.00038147435222650504
ma,electrode,V6,II,-0.0005167925175812269
ma,electrode,V6,III,-0.00013531816535472223
ma,electrode,V6,aVR,0.0004491334349038659
ma,electrode,V6,aVL,-0.00012307809343589126
ma,electrode,V6,aVF,-0.0003260553414679745
ma,electrode,V6,V1,0.0015892722452709764
ma,electrode,V6,V2,0.0012174668911537519
ma,electrode,V6,V3,0.0007790517993739199
ma,electrode,V6,V4,0.0009900870534654616
ma,electrode,V6,V5,0.0005231770414503845
ma,electrode,V6,V6,0.005319066868666367
ma,covariance,I,I,0.005925941261630337
ma,covariance,I,II,0.0026825396468262686
ma,covariance,I,III,-0.0032434016148040674
ma,covariance,I,aVR,-0.0043042404542283
ma,covariance,I,aVL,0.0045846714382172015
ma,covariance,I,aVF,-0.0002804309839888997
ma,covariance,I,V1,0.0001153128146158758
ma,covariance,I,V2,-0.0004856656910869555
ma,covariance,I,V3,-0.0005368702940379784
ma,covariance,I,V4,-0.00019585350963618371
ma,covariance,I,V5,-0.0005599454621524712
ma,covariance,I,V6,-0.00038147435222650504
ma,covariance,II,I,0.0026825396468262686
ma,covariance,II,II,0.005477673231030197
ma,covariance,II,III,0.0027951335842039283
ma,covariance,II,aVR,-0.004080106438928233
ma,covariance,II,aVL,-5.629696868882992e-05
ma,covariance,II,aVF,0.004136403407617063
ma,covariance,II,V1,-9.344167527796876e-05
ma,covariance,II,V2,-0.0003754883061583115
ma,covariance,II,V3,-0.0002861660250056805
ma,covariance,II,V4,-0.00017669243262259933
ma,covariance,II,V5,-0.00016657929632491904
ma,covariance,II,V6,-0.0005167925175812277
ma,covariance,III,I,-0.0032434016148040674
ma,covariance,III,II,0.0027951335842039283
ma,covariance,III,III,0.006038535199007995
ma,covariance,III,aVR,0.00022413401530006907
ma,covariance,III,aVL,-0.004640968406906031
ma,covariance,III,aVF,0.0044168343916059635
ma,covariance,III,V1,-0.00020875448989384477
ma,covariance,III,V2,0.00011017738492864427
ma,covariance,III,V3,0.00025070426903229766
ma,covariance,III,V4,1.9161077013584917e-05
ma,covariance,III,V5,0.0003933661658275521
ma,covariance,III,V6,-0.00013531816535472375
ma,covariance,aVR,I,-0.0043042404542283
ma,covariance,aVR,II,-0.004080106438928233
ma,covariance,aVR,III,0.00022413401530006907
ma,covariance,aVR,aVR,0.004192173446578266
ma,covariance,aVR,aVL,-0.0022641872347641864
ma,covariance,aVR,aVF,-0.0019279862118140817
ma,covariance,aVR,V1,-1.0935569668953655e-05
ma,covariance,aVR,V2,0.0004305769986226333
ma,covariance,aVR,V3,0.0004115181595218298
ma,covariance,aVR,V4,0.00018627297112939163
ma,covariance,aVR,V5,0.000363262379238695
ma,covariance,aVR,V6,0.00044913343490386644
ma,covariance,aVL,I,0.0045846714382172015
ma,covariance,aVL,II,-5.629696868882992e-05
ma,covariance,aVL,III,-0.004640968406906031
ma,covariance,aVL,aVR,-0.0022641872347641864
ma,covariance,aVL,aVL,0.004612819922561616
ma,covariance,aVL,aVF,-0.002348632687797431
ma,covariance,aVL,V1,0.00016203365225486024
ma,covariance,aVL,V2,-0.00029792153800780013
ma,covariance,aVL,V3,-0.00039378728153513824
ma,covariance,aVL,V4,-0.00010750729332488468
ma,covariance,aVL,V5,-0.000476655813990012
ma,covariance,aVL,V6,-0.0001230780934358904
ma,covariance,aVF,I,-0.0002804309839888997
ma,covariance,aVF,II,0.004136403407617063
ma,covariance,aVF,III,0.0044168343916059635
ma,covariance,aVF,aVR,-0.0019279862118140817
ma,covariance,aVF,aVL,-0.002348632687797431
ma,covariance,aVF,aVF,0.004276618899611513
ma,covariance,aVF,V1,-0.00015109808258590638
ma,covariance,aVF,V2,-0.00013265546061483287
ma,covariance,aVF,V3,-1.773087798669178e-05
ma,covariance,aVF,V4,-7.876567780450672e-05
ma,covariance,aVF,V5,0.00011339343475131644
ma,covariance,aVF,V6,-0.00032605534146797576
ma,covariance,V1,I,0.0001153128146158758
ma,covariance,V1,II,-9.344167527796876e-05
ma,covariance,V1,III,-0.00020875448989384477
ma,covariance,V1,aVR,-1.0935569668953655e-05
ma,covariance,V1,aVL,0.00016203365225486024
ma,covariance,V1,aVF,-0.00015109808258590638
ma,covariance,V1,V1,0.005967098409808814
ma,covariance,V1,V2,0.0008813466108912219
ma,covariance,V1,V3,0.0005956548209301107
ma,covariance,V1,V4,0.0010040657745050351
ma,covariance,V1,V5,0.0005610208922613278
ma,covariance,V1,V6,0.0015892722452709755
ma,covariance,V2,I,-0.0004856656910869555
ma,covariance,V2,II,-0.0003754883061583115
ma,covariance,V2,III,0.00011017738492864427
ma,covariance,V2,aVR,0.0004305769986226333
ma,covariance,V2,aVL,-0.00029792153800780013
ma,covariance,V2,aVF,-0.00013265546061483287
ma,covariance,V2,V1,0.0008813466108912219
ma,covariance,V2,V2,0.005470366327583229
ma,covariance,V2,V3,0.000572499777964783
ma,covariance,V2,V4,0.0013217876877273831
ma,covariance,V2,V5,0.0011459808469793708
ma,covariance,V2,V6,0.0012174668911537508
ma,covariance,V3,I,-0.0005368702940379784
ma,covariance,V3,II,-0.0002861660250056805
ma,covariance,V3,III,0.00025070426903229766
ma,covariance,V3,aVR,0.0004115181595218298
ma,covariance,V3,aVL,-0.00039378728153513824
ma,covariance,V3,aVF,-1.773087798669178e-05
ma,covariance,V3,V1,0.0005956548209301107
ma,covariance,V3,V2,0.000572499777964783
ma,covariance,V3,V3,0.004475782951480817
ma,covariance,V3,V4,0.000974544104760279
ma,covariance,V3,V5,0.0007917728972566888
ma,covariance,V3,V6,0.0007790517993739195
ma,covariance,V4,I,-0.00019585350963618371
ma,covariance,V4,II,-0.00017669243262259933
ma,covariance,V4,III,1.9161077013584917e-05
ma,covariance,V4,aVR,0.00018627297112939163
ma,covariance,V4,aVL,-0.00010750729332488468
