run,model,seed,noise_seed,kind,snr,condition,active,prediction_path,sha256,records,probability_cells,max_probability_error,metadata_intensity_seed_thresholds_exact,passed,matrix_sha256,provenance_type
pilot_noise_repeats,resnet,17,202,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise202_10_electrode.npz,4bddde251438bbeba5f020b773052f6b67ef873b2e78870f8c038bda940d59ad,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,202,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise202_10_electrode.npz,63f299986518f3c84713b4b870434796282f0cfe94c77d9d2381a32aafdb1935,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,202,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise202_10_electrode.npz,9b8cbd7a4d8ee88e89ed3b38a6fd43121377aaf5a34f0699ddd8da1333af965d,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,202,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise202_10_covariance.npz,871dfd6b083358ce6c861c11c67fab22c6dd2c2416c407026f8cff33c2bf90f1,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,202,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise202_10_covariance.npz,89945c9fea5f942df5bdf8535041d7ebb5ff6bf868d3e044c2ef6608709805ec,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,202,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise202_10_covariance.npz,6d48ca021743fc1c7724d7d1b11f45af5d9f0e763ef66201d238dcd9192e1d60,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,202,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise202_0_independent_rms.npz,f37552c8ceb9d3b27d9b0661653a5ddd284790f0296d2e822f9b78fa4c9ee7f7,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,202,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise202_0_independent_rms.npz,3fdb494c4eef9340431a8ef6864a9542c9575d36fc945694a329b69ff75c684a,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,202,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise202_0_independent_rms.npz,ec4a2d5ba40e2be8e319fde952b70656e698501cb48eceb0397f91a1b5000920,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,202,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise202_0_electrode.npz,b68e3229142f2b3bdd8405c9d3411b7c68768a21b5835cb86e90eb2f2ae822c4,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,202,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise202_0_electrode.npz,6f02e3aa7da21858210a7dc1a9e849c6190087a216695e6a8d81f39743bfbfec,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,202,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise202_0_electrode.npz,98fcab738cd2ec847ed8d154db24b2004f899961ffbf8bb1aa2147c57a3b1780,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,202,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise202_0_covariance.npz,ffe370afe46f4a819541ee7b39c6bd3685eace6a13965e4317803a4b667a5ea5,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,202,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise202_0_covariance.npz,975f49964f97560c33f3219f1b480ae69592521fc0eb05a1d16f309967b76d49,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,202,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise202_0_covariance.npz,90a67850434bd814e65449db0edd267a763da3b8cba1c0068798d175f3445c06,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_20_independent_rms.npz,2655e4f62b901b188790e14625cb26ebf0239ef6cf84c2e1d2d65d43e2dcec89,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_20_independent_rms.npz,4929bec5f97614ec6c99092651af081b6555dbb386cef17136d836f9467fc5e5,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_20_independent_rms.npz,c318f9a6b5620263fa36b084f23a4a140c46f9d7955afc12437d11907dcc2139,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_20_electrode.npz,19f5903c59d9ccca2c469fb08c6a3d4a72c602b8281b59706dd7d0eb782ceaf5,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_20_electrode.npz,cd9805317b5869f148e3acc6bb1f94d17a5b792aad6a417b88fd3118fb4e02e1,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_20_electrode.npz,4fc44488fbfccf65dc29fcc5159bb4108c4b36e2fc6463251daefdfc7e4e978c,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_20_covariance.npz,49e130a9cd614d24d399115dbe97d6d6fdd01be42b84c62911a50f2cc699e2c7,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_20_covariance.npz,b9399be77444b770cf1b2e12aa7b2f610f37e68b62b2bd37b1bcbbb338ba670e,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_20_covariance.npz,1ebac6845ccecd08a30323755d83d74e3fb94812f8aa8807495e24a4d79c48c9,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_10_independent_rms.npz,0d0b62b1bfc789791bb39f054cb327af30aa35592026fd0bcbe800c74dc20838,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_10_independent_rms.npz,c22bb007004da4b9e8aebf57465ed1f9dbdea3d5a571770ef2ef70dc7dd4a84b,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_10_independent_rms.npz,9ccf9855c3fb12884e4c30db8921d0fcb2a3f2e55b249ba0e16767bd0edf3314,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_10_electrode.npz,e5282bcdf006afa2ade92f771b7201d62df0dfb13436dc57ac431fa840dc61aa,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_10_electrode.npz,e1bde9c05b6a3e0b6d36c5d060667efd0eb197e8106e20166ff1fbcb403d3936,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_10_electrode.npz,3e9a6ecfff2db56b525f88bb771755ef63b1ae5c62e68368b558a3571e634551,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_10_covariance.npz,2020c0d0bdf4517ec54e04c13198021837740c1f922c4a9ac55c3235f11a9d01,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_10_covariance.npz,193f5346936142da3b85aea81cf3b65d787a719b6c127ca0140adf86301c5374,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_10_covariance.npz,dd66de45f9238ad9105f90f0957a4d8a12360a0f879c52c65e71d003dc2a6f97,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_0_independent_rms.npz,63a5eefa32754d0853b468d3cd79b3d37e1bdb5f91301ddd6eb105c7a75ba0fe,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_0_independent_rms.npz,8ea92be979c28fce7f35745eb167fb37c1fb3815b1a19ba5f1278d00b1831a05,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_0_independent_rms.npz,bb4f6920cd66f686861482e3652ce402a4f505d324fda4a816c03498009076ca,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_0_electrode.npz,569f3bd94a1d81692bd95b0acc898c1651d5558680032da5920d85cd4c1dc7a7,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_0_electrode.npz,03597e3b153ae0c77aceb0a6250590ce5558208a7a6e31cbbcc98618338048f8,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_0_electrode.npz,907138ebf7a49ba2bdfe787a08083d1e68c1155db5e5bcc17695b4a5b7bf0309,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,303,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise303_0_covariance.npz,9533f6741152937bab1ab996fc06cde6b41fcfec2f62323b9984bb880cbeefbe,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,303,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise303_0_covariance.npz,9882e459ef2d865a50de9d6c93f827ebcdf1db32482bcf9802ab1ac13e62caee,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,303,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise303_0_covariance.npz,4f6676fb634dbf08bf85afc31a54757c1428dbd49c1c519850731531e2150ff5,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_20_independent_rms.npz,bd361587a090e87985bb156611eca99dbbab13205d80732c318bb3d83cc66239,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_20_independent_rms.npz,445ddb7f14951b215520ba3e474fde5f3c78510c4fd86163fcc7c1d138312de9,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_20_independent_rms.npz,1c2295977e5ee2c749635fc32478972a9f2b56a99a02fa62cc80f3f4409a7259,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_20_electrode.npz,755c9ce028da33a8d9e971a7eadfafb9a0ba95a82be43f28db7400fda008501c,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_20_electrode.npz,ffff46d68c7edd5fce699a0e86046e45dbb183c712a42f5bb062c769c88546d8,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_20_electrode.npz,c4b4b3ef26892ac5d784a8ebd280a1386cda94dfb633562c020ed8eb1a9419cf,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_20_covariance.npz,958ab64cccdf53a52d2ae7484bfce2f6fea39b70e5a36f75a840ef82ce4e736d,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_20_covariance.npz,cb773fc9c647de9ebe465a0d6911e8cc8f01138ddb7086a5d885599171a0f750,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_20_covariance.npz,304b1a6cafe69142ab10fdd763f2980d963d6bb1c1395a901a78440ae56e3a0c,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_10_independent_rms.npz,d790c9d2071bb6b02d7c3767b93b0ae18661611c68b0608ccb90e1d56c090833,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_10_independent_rms.npz,27b9cb1deeef60c145e3f23f8fab8a75de1534835520f2616c9626a77f7f474a,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,10,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_10_independent_rms.npz,19edeac02fae914445e5251bc87a64879aaf53240c38b2a0502bd54435408ef7,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_10_electrode.npz,27057d350cbf32653690e7212509df880eae5f3deceb1f0b9d908f786b63ef2b,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_10_electrode.npz,c215e0c76e194589eb22df595dfa9559f06e426fb4a2857066ffa25024cf46c7,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,10,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_10_electrode.npz,26badc4ceea1316731e2b82b2dbeba8dd395346393335be4cce7d4c03f455bf4,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_10_covariance.npz,bbfab84d2b6f76d3ceceec00203fe45d6c8c5da7569ef3342f8d6fcb6bb62ecf,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_10_covariance.npz,0750626a37cab0cafc26f52a033c5f3d2333f174e5260fcef16db3a5c0d93d9c,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,10,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_10_covariance.npz,163c9b62de523c2d0dcc0a1f940a1b92a6d077d46e24a94567c4f376664dd891,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_0_independent_rms.npz,e98caa77e28327f1a6110b8a11c9d87efa4d3792bb5188e243ddf47c5ae5efd5,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_0_independent_rms.npz,dac702badfb2f9631c10fa21ebe8eda893d98dab856ce0c56bee319585e9f03a,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,0,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_0_independent_rms.npz,bac52cdca4343605f65bec19f77a129fb8df8a04478f2ca93f431e50b16b45bf,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_0_electrode.npz,4091cc9c16af9da2d0d0cf45f85fcf850c0f4b8f1a93fba9058e45869aeb7b26,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_0_electrode.npz,8fdf4e7177620859c87a16f571416c3eb1ad8ca00fd7f342fb5ba1fc01b08bd0,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,0,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_0_electrode.npz,5fcc0fba3e9df2e3fcb7ab9951ccc03fcfff626c74fc7df59c47d14e95386f6f,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,404,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise404_0_covariance.npz,48222b917744b7c96789bbd383c170833795544b48257e5d64c1e3014f626f7b,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,404,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise404_0_covariance.npz,61e6435b800e3fa7b5a4cf6ea8ba59325e6d078e83598fddb66a6e17cebb67e8,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,404,bandpass,0,covariance,all,results/metrics/pilot_noise_repeats/resnet_43_noise404_0_covariance.npz,d9aff07f580cb7b0944ed83a35d1d39e26c158747c50f02b71b54d00540acdfb,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,505,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_17_noise505_20_independent_rms.npz,df774c6b478e8645ac85bb5d784c37fc2c6709b708b63aaf2f8f1132ac33a2e8,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,505,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_29_noise505_20_independent_rms.npz,194e4bbfaeda4866015db7a717b75306a898a70d0e4cb43b054a20b388236653,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,505,bandpass,20,independent_rms,all,results/metrics/pilot_noise_repeats/resnet_43_noise505_20_independent_rms.npz,996e8ee04b5d7d26c661d5455005878a40d31aa226127e5c60456debd8c5796c,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,505,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_17_noise505_20_electrode.npz,44117187b42a29dfe315633a5efdfc3de2d0a6447a8824d3b7b14ae2e6bb401b,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,505,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_29_noise505_20_electrode.npz,a1b833d827d0a2982e81af8584ce892a9d0bf94f40d90c9a34ec629968d8a954,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,43,505,bandpass,20,electrode,all,results/metrics/pilot_noise_repeats/resnet_43_noise505_20_electrode.npz,7ba3dc539e038d3c586adee7d158cc67685de8351c3d80399f8276168ce68dda,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,17,505,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_17_noise505_20_covariance.npz,7031d8ecac7f61ed640bdc4753b139c46d8f6766ccbf75f07bca680fa04a505f,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
pilot_noise_repeats,resnet,29,505,bandpass,20,covariance,all,results/metrics/pilot_noise_repeats/resnet_29_noise505_20_covariance.npz,7ed1f035cd36efa6f37e759027fc87f9b35cc2f19a9e62e7bec61cf1846b8329,1000,5000,0.0,True,True,4f852acd9c5a4f7b35a207f5078d70f842de3077d648716950a66502951bfe9d,retrospective_verified_provenance
